id_detalle_venta,id_venta,id_producto,cantidad,precio_unitario_venta,costo_unitario_venta,descuento_linea,impuesto_linea,subtotal_linea,total_linea
2139,765,60,3,3.54,1.51,0.00,0.00,10.62,10.62
2140,766,35,1,21.35,12.45,0.00,0.00,21.35,21.35
2141,766,16,2,5.93,3.65,0.00,0.00,11.86,11.86
2142,767,10,2,12.70,6.42,0.00,0.00,25.40,25.40
2143,767,26,5,5.76,3.42,0.00,0.00,28.80,28.80
2144,767,51,5,26.79,17.62,0.00,0.00,133.95,133.95
2145,768,7,4,8.89,4.00,0.00,0.00,35.56,35.56
2146,768,21,2,11.17,5.46,0.00,0.00,22.34,22.34
2147,769,4,5,8.11,4.13,0.00,0.00,40.55,40.55
2148,769,51,1,25.17,17.62,0.00,0.00,25.17,25.17
2149,769,54,1,10.52,5.48,0.00,0.00,10.52,10.52
2150,770,7,4,8.01,4.00,0.00,0.00,32.04,32.04
2151,770,21,3,10.60,5.46,0.00,0.00,31.80,31.80
2152,770,36,4,20.33,11.38,0.00,0.00,81.32,81.32
2153,770,11,5,3.52,2.23,0.00,0.00,17.60,17.60
2154,770,16,4,5.58,3.65,0.00,0.00,22.32,22.32
2155,770,22,2,16.08,11.58,0.00,0.00,32.16,32.16
2156,771,54,3,10.14,5.48,0.00,0.00,30.42,30.42
2157,771,3,5,13.42,7.05,0.00,0.00,67.10,67.10
2158,772,51,4,26.93,17.62,0.00,0.00,107.72,107.72
2159,772,11,1,3.28,2.23,0.00,0.00,3.28,3.28
2160,772,44,2,13.30,9.30,0.00,0.00,26.60,26.60
2161,772,41,2,26.93,17.87,0.00,0.00,53.86,53.86
2162,772,18,1,17.90,12.26,0.00,0.00,17.90,17.90
2163,773,53,4,23.50,12.61,0.00,0.00,94.00,94.00
2164,774,51,2,24.20,17.62,0.00,0.00,48.40,48.40
2165,775,16,1,5.41,3.65,0.00,0.00,5.41,5.41
2166,775,48,4,37.13,17.58,0.00,0.00,148.52,148.52
2167,776,49,5,21.02,10.66,0.00,0.00,105.10,105.10
2168,777,53,1,22.24,12.61,0.00,0.00,22.24,22.24
2169,777,22,5,15.58,11.58,0.00,0.00,77.90,77.90
2170,778,58,3,4.80,2.92,0.00,0.00,14.40,14.40
2171,778,18,2,17.74,12.26,0.00,0.00,35.48,35.48
2172,778,14,3,3.71,2.08,0.00,0.00,11.13,11.13
2173,779,42,1,12.04,5.39,0.00,0.00,12.04,12.04
2174,780,43,2,15.84,10.28,0.00,0.00,31.68,31.68
2175,780,17,1,32.91,19.07,0.00,0.00,32.91,32.91
2176,780,59,2,4.71,1.97,0.00,0.00,9.42,9.42
2177,781,30,1,10.87,5.71,0.00,0.00,10.87,10.87
2178,782,25,3,5.77,3.77,0.00,0.00,17.31,17.31
2179,782,41,2,25.19,17.87,0.00,0.00,50.38,50.38
2180,782,11,5,3.24,2.23,0.00,0.00,16.20,16.20
2181,783,28,2,4.39,2.78,0.00,0.00,8.78,8.78
2182,783,17,2,36.23,19.07,0.00,0.00,72.46,72.46
2183,783,2,2,11.62,7.99,0.00,0.00,23.24,23.24
2184,784,34,2,12.52,6.89,0.00,0.00,25.04,25.04
2185,784,54,1,10.42,5.48,0.00,0.00,10.42,10.42
2186,785,11,5,3.30,2.23,0.00,0.00,16.50,16.50
2187,785,15,2,4.02,1.91,0.00,0.00,8.04,8.04
2188,785,16,4,5.32,3.65,0.00,0.00,21.28,21.28
2189,786,7,2,8.28,4.00,0.00,0.00,16.56,16.56
2190,786,25,2,5.46,3.77,0.00,0.00,10.92,10.92
2191,786,36,2,20.37,11.38,0.00,0.00,40.74,40.74
2192,786,14,1,3.47,2.08,0.00,0.00,3.47,3.47
2193,787,44,2,12.64,9.30,0.00,0.00,25.28,25.28
2194,787,10,1,12.12,6.42,0.00,0.00,12.12,12.12
2195,788,22,3,17.02,11.58,0.00,0.00,51.06,51.06
2196,788,31,5,5.23,3.03,0.00,0.00,26.15,26.15
2197,788,27,5,12.12,5.35,0.00,0.00,60.60,60.60
2198,788,14,2,3.87,2.08,0.00,0.00,7.74,7.74
2199,789,24,5,31.54,14.40,0.00,0.00,157.70,157.70
2200,789,59,4,4.39,1.97,0.00,0.00,17.56,17.56
2201,789,30,4,10.63,5.71,0.00,0.00,42.52,42.52
2202,790,49,5,19.05,10.66,0.00,0.00,95.25,95.25
2203,790,13,2,9.60,6.09,0.00,0.00,19.20,19.20
2204,791,40,5,16.40,8.61,0.00,0.00,82.00,82.00
2205,791,9,5,4.09,2.11,0.00,0.00,20.45,20.45
2206,792,1,2,16.33,8.14,0.00,0.00,32.66,32.66
2207,793,37,5,8.79,5.38,0.00,0.00,43.95,43.95
2208,793,41,5,26.98,17.87,0.00,0.00,134.90,134.90
2209,793,34,5,13.64,6.89,0.00,0.00,68.20,68.20
2210,794,31,2,4.59,3.03,0.00,0.00,9.18,9.18
2211,794,40,5,17.39,8.61,0.00,0.00,86.95,86.95
2212,795,58,2,4.43,2.92,0.00,0.00,8.86,8.86
2213,795,57,5,6.80,4.03,0.00,0.00,34.00,34.00
2214,796,36,1,19.08,11.38,0.00,0.00,19.08,19.08
2215,796,13,1,9.51,6.09,0.00,0.00,9.51,9.51
2216,797,33,1,10.07,6.80,0.00,0.00,10.07,10.07
2217,797,51,5,23.89,17.62,0.00,0.00,119.45,119.45
2218,797,54,1,10.07,5.48,0.00,0.00,10.07,10.07
2219,797,59,2,4.63,1.97,0.00,0.00,9.26,9.26
2220,797,35,1,21.20,12.45,0.00,0.00,21.20,21.20
2221,797,30,4,10.30,5.71,0.00,0.00,41.20,41.20
2222,798,13,5,9.14,6.09,0.00,0.00,45.70,45.70
2223,798,25,4,5.29,3.77,0.00,0.00,21.16,21.16
2224,798,50,3,22.59,13.05,0.00,0.00,67.77,67.77
2225,798,45,1,17.73,11.07,0.00,0.00,17.73,17.73
2226,799,16,1,5.90,3.65,0.00,0.00,5.90,5.90
2227,799,2,1,11.42,7.99,0.00,0.00,11.42,11.42
2228,800,22,5,15.49,11.58,0.00,0.00,77.45,77.45
2229,800,58,4,4.91,2.92,0.00,0.00,19.64,19.64
2230,800,33,4,10.87,6.80,0.00,0.00,43.48,43.48
2231,801,33,3,9.76,6.80,0.00,0.00,29.28,29.28
2232,801,48,5,36.59,17.58,0.00,0.00,182.95,182.95
2233,801,50,3,23.60,13.05,0.00,0.00,70.80,70.80
2234,802,14,1,3.85,2.08,0.00,0.00,3.85,3.85
2235,802,52,3,35.25,23.52,0.00,0.00,105.75,105.75
2236,802,36,2,18.63,11.38,0.00,0.00,37.26,37.26
2237,802,55,5,5.87,2.53,0.00,0.00,29.35,29.35
2238,802,37,4,7.99,5.38,0.00,0.00,31.96,31.96
2239,803,29,1,10.51,7.21,0.00,0.00,10.51,10.51
2240,803,31,3,4.91,3.03,0.00,0.00,14.73,14.73
2241,803,37,1,8.03,5.38,0.00,0.00,8.03,8.03
2242,804,31,1,4.91,3.03,0.00,0.00,4.91,4.91
2243,805,32,1,26.00,17.58,0.00,0.00,26.00,26.00
2244,805,60,1,3.49,1.51,0.00,0.00,3.49,3.49
2245,805,4,4,8.02,4.13,0.00,0.00,32.08,32.08
2246,806,33,1,10.22,6.80,0.00,0.00,10.22,10.22
2247,807,48,3,39.49,17.58,0.00,0.00,118.47,118.47
2248,807,33,4,10.53,6.80,0.00,0.00,42.12,42.12
2249,808,5,4,5.74,2.76,0.00,0.00,22.96,22.96
2250,808,32,5,26.75,17.58,0.00,0.00,133.75,133.75
2251,808,39,3,26.16,16.63,0.00,0.00,78.48,78.48
2252,809,45,3,17.85,11.07,0.00,0.00,53.55,53.55
2253,809,10,4,12.65,6.42,0.00,0.00,50.60,50.60
2254,810,31,1,5.00,3.03,0.00,0.00,5.00,5.00
2255,810,24,4,29.49,14.40,0.00,0.00,117.96,117.96
2256,810,1,5,16.23,8.14,0.00,0.00,81.15,81.15
2257,810,31,4,4.99,3.03,0.00,0.00,19.96,19.96
2258,810,13,5,10.13,6.09,0.00,0.00,50.65,50.65
2259,810,60,2,3.23,1.51,0.00,0.00,6.46,6.46
2260,810,24,3,32.17,14.40,0.00,0.00,96.51,96.51
2261,811,47,4,30.08,15.78,0.00,0.00,120.32,120.32
2262,811,35,1,22.35,12.45,0.00,0.00,22.35,22.35
2263,812,35,1,20.41,12.45,0.00,0.00,20.41,20.41
2264,812,51,3,26.94,17.62,0.00,0.00,80.82,80.82
2265,812,46,2,21.92,14.53,0.00,0.00,43.84,43.84
2266,812,33,4,11.02,6.80,0.00,0.00,44.08,44.08
2267,813,22,5,15.76,11.58,0.00,0.00,78.80,78.80
2268,813,15,5,4.19,1.91,0.00,0.00,20.95,20.95
2269,814,15,3,3.95,1.91,0.00,0.00,11.85,11.85
2270,814,26,1,5.19,3.42,0.00,0.00,5.19,5.19
2271,814,15,5,4.21,1.91,0.00,0.00,21.05,21.05
2272,815,51,2,25.32,17.62,0.00,0.00,50.64,50.64
2273,815,46,3,21.48,14.53,0.00,0.00,64.44,64.44
2274,815,6,1,5.72,3.45,0.00,0.00,5.72,5.72
2275,816,14,2,3.62,2.08,0.00,0.00,7.24,7.24
2276,816,22,5,16.34,11.58,0.00,0.00,81.70,81.70
2277,816,31,3,5.24,3.03,0.00,0.00,15.72,15.72
2278,817,55,1,5.70,2.53,0.00,0.00,5.70,5.70
2279,817,58,4,4.46,2.92,0.00,0.00,17.84,17.84
2280,818,12,4,6.43,3.53,0.00,0.00,25.72,25.72
2281,818,27,3,11.74,5.35,0.00,0.00,35.22,35.22
2282,818,35,2,20.85,12.45,0.00,0.00,41.70,41.70
2283,818,37,3,8.06,5.38,0.00,0.00,24.18,24.18
2284,819,16,2,5.44,3.65,0.00,0.00,10.88,10.88
2285,820,19,1,34.86,20.01,0.00,0.00,34.86,34.86
2286,820,8,4,9.00,5.34,0.00,0.00,36.00,36.00
2287,820,51,5,25.52,17.62,0.00,0.00,127.60,127.60
2288,821,35,5,22.43,12.45,0.00,0.00,112.15,112.15
2289,822,11,2,3.60,2.23,0.00,0.00,7.20,7.20
2290,822,52,2,34.27,23.52,0.00,0.00,68.54,68.54
2291,823,55,5,5.46,2.53,0.00,0.00,27.30,27.30
2292,823,18,3,19.63,12.26,0.00,0.00,58.89,58.89
2293,824,32,4,28.31,17.58,0.00,0.00,113.24,113.24
2294,825,24,3,28.73,14.40,0.00,0.00,86.19,86.19
2295,825,24,3,29.63,14.40,0.00,0.00,88.89,88.89
2296,826,53,2,24.34,12.61,0.00,0.00,48.68,48.68
2297,826,35,2,22.16,12.45,0.00,0.00,44.32,44.32
2298,827,10,5,11.91,6.42,0.00,0.00,59.55,59.55
2299,827,40,1,16.23,8.61,0.00,0.00,16.23,16.23
2300,827,37,2,8.62,5.38,0.00,0.00,17.24,17.24
2301,827,54,1,10.49,5.48,0.00,0.00,10.49,10.49
2302,828,54,5,10.13,5.48,0.00,0.00,50.65,50.65
2303,828,37,1,8.30,5.38,0.00,0.00,8.30,8.30
2304,828,2,2,11.70,7.99,0.00,0.00,23.40,23.40
2305,828,53,2,22.75,12.61,0.00,0.00,45.50,45.50
2306,828,44,4,13.76,9.30,0.00,0.00,55.04,55.04
2307,829,15,1,4.33,1.91,0.00,0.00,4.33,4.33
2308,830,22,1,17.60,11.58,0.00,0.00,17.60,17.60
2309,830,29,5,11.50,7.21,0.00,0.00,57.50,57.50
2310,830,8,3,9.25,5.34,0.00,0.00,27.75,27.75
2311,831,16,4,5.98,3.65,0.00,0.00,23.92,23.92
2312,831,58,5,4.75,2.92,0.00,0.00,23.75,23.75
2313,831,3,1,12.77,7.05,0.00,0.00,12.77,12.77
2314,832,59,2,4.65,1.97,0.00,0.00,9.30,9.30
2315,832,21,1,10.60,5.46,0.00,0.00,10.60,10.60
2316,832,54,4,9.60,5.48,0.00,0.00,38.40,38.40
2317,833,13,5,9.77,6.09,0.00,0.00,48.85,48.85
2318,833,12,2,6.96,3.53,0.00,0.00,13.92,13.92
2319,834,51,4,25.74,17.62,0.00,0.00,102.96,102.96
2320,834,21,3,10.82,5.46,0.00,0.00,32.46,32.46
2321,834,24,1,32.89,14.40,0.00,0.00,32.89,32.89
2322,835,17,1,36.97,19.07,0.00,0.00,36.97,36.97
2323,835,26,2,5.39,3.42,0.00,0.00,10.78,10.78
2324,835,48,3,37.21,17.58,0.00,0.00,111.63,111.63
2325,836,57,1,6.28,4.03,0.00,0.00,6.28,6.28
2326,836,6,1,6.27,3.45,0.00,0.00,6.27,6.27
2327,836,7,5,8.05,4.00,0.00,0.00,40.25,40.25
2328,836,18,3,18.24,12.26,0.00,0.00,54.72,54.72
2329,837,15,5,4.09,1.91,0.00,0.00,20.45,20.45
2330,837,30,1,11.13,5.71,0.00,0.00,11.13,11.13
2331,837,9,4,4.14,2.11,0.00,0.00,16.56,16.56
2332,838,22,2,16.76,11.58,0.00,0.00,33.52,33.52
2333,838,23,2,11.13,6.91,0.00,0.00,22.26,22.26
2334,838,14,3,3.60,2.08,0.00,0.00,10.80,10.80
2335,838,1,1,14.51,8.14,0.00,0.00,14.51,14.51
2336,838,18,3,17.97,12.26,0.00,0.00,53.91,53.91
2337,838,51,4,26.86,17.62,0.00,0.00,107.44,107.44
2338,838,18,3,19.37,12.26,0.00,0.00,58.11,58.11
2339,838,59,2,4.43,1.97,0.00,0.00,8.86,8.86
2340,839,33,4,10.34,6.80,0.00,0.00,41.36,41.36
2341,839,9,5,4.46,2.11,0.00,0.00,22.30,22.30
2342,839,54,2,10.07,5.48,0.00,0.00,20.14,20.14
2343,840,23,1,12.64,6.91,0.00,0.00,12.64,12.64
2344,840,60,5,3.61,1.51,0.00,0.00,18.05,18.05
2345,841,52,4,33.48,23.52,0.00,0.00,133.92,133.92
2346,841,2,1,12.72,7.99,0.00,0.00,12.72,12.72
2347,841,9,1,4.26,2.11,0.00,0.00,4.26,4.26
2348,841,26,4,5.13,3.42,0.00,0.00,20.52,20.52
2349,842,24,2,29.01,14.40,0.00,0.00,58.02,58.02
2350,842,59,2,4.28,1.97,0.00,0.00,8.56,8.56
2351,842,54,3,9.51,5.48,0.00,0.00,28.53,28.53
2352,842,29,5,11.16,7.21,0.00,0.00,55.80,55.80
2353,843,44,5,12.71,9.30,0.00,0.00,63.55,63.55
2354,843,42,4,11.21,5.39,0.00,0.00,44.84,44.84
2355,843,41,2,27.54,17.87,0.00,0.00,55.08,55.08
2356,843,35,3,20.50,12.45,0.00,0.00,61.50,61.50
2357,844,41,1,26.04,17.87,0.00,0.00,26.04,26.04
2358,844,3,1,14.35,7.05,0.00,0.00,14.35,14.35
2359,844,43,2,14.83,10.28,0.00,0.00,29.66,29.66
2360,844,27,4,11.92,5.35,0.00,0.00,47.68,47.68
2361,844,3,5,13.02,7.05,0.00,0.00,65.10,65.10
2362,845,41,2,26.01,17.87,0.00,0.00,52.02,52.02
2363,845,52,5,35.10,23.52,0.00,0.00,175.50,175.50
2364,846,22,1,16.91,11.58,0.00,0.00,16.91,16.91
2365,846,14,1,3.75,2.08,0.00,0.00,3.75,3.75
2366,846,22,5,16.18,11.58,0.00,0.00,80.90,80.90
2367,846,26,5,5.64,3.42,0.00,0.00,28.20,28.20
2368,847,21,3,10.58,5.46,0.00,0.00,31.74,31.74
2369,847,13,4,10.44,6.09,0.00,0.00,41.76,41.76
2370,848,27,2,11.16,5.35,0.00,0.00,22.32,22.32
2371,848,52,5,36.19,23.52,0.00,0.00,180.95,180.95
2372,848,1,5,15.59,8.14,0.00,0.00,77.95,77.95
2373,849,50,3,25.43,13.05,0.00,0.00,76.29,76.29
2374,850,46,5,22.60,14.53,0.00,0.00,113.00,113.00
2375,850,17,4,32.91,19.07,0.00,0.00,131.64,131.64
2376,850,35,3,20.05,12.45,0.00,0.00,60.15,60.15
2377,851,37,3,8.35,5.38,0.00,0.00,25.05,25.05
2378,851,7,5,8.01,4.00,0.00,0.00,40.05,40.05
2379,851,33,5,9.83,6.80,0.00,0.00,49.15,49.15
2380,852,35,5,22.34,12.45,0.00,0.00,111.70,111.70
2381,852,40,5,17.19,8.61,0.00,0.00,85.95,85.95
2382,852,22,2,17.45,11.58,0.00,0.00,34.90,34.90
2383,852,16,2,5.89,3.65,0.00,0.00,11.78,11.78
2384,853,21,2,10.15,5.46,0.00,0.00,20.30,20.30
2385,853,37,4,8.14,5.38,0.00,0.00,32.56,32.56
2386,853,53,1,22.47,12.61,0.00,0.00,22.47,22.47
2387,854,13,1,10.44,6.09,0.00,0.00,10.44,10.44
2388,855,33,2,10.28,6.80,0.00,0.00,20.56,20.56
2389,856,39,4,26.54,16.63,0.00,0.00,106.16,106.16
2390,856,44,4,12.84,9.30,0.00,0.00,51.36,51.36
2391,857,18,3,19.17,12.26,0.00,0.00,57.51,57.51
2392,857,22,2,16.55,11.58,0.00,0.00,33.10,33.10
2393,858,15,3,4.20,1.91,0.00,0.00,12.60,12.60
2394,858,11,3,3.56,2.23,0.00,0.00,10.68,10.68
2395,858,3,2,14.07,7.05,0.00,0.00,28.14,28.14
2396,859,53,1,23.90,12.61,0.00,0.00,23.90,23.90
2397,860,49,1,21.04,10.66,0.00,0.00,21.04,21.04
2398,860,17,1,37.48,19.07,0.00,0.00,37.48,37.48
2399,860,14,5,3.75,2.08,0.00,0.00,18.75,18.75
2400,861,59,1,4.47,1.97,0.00,0.00,4.47,4.47
2401,862,55,4,5.81,2.53,0.00,0.00,23.24,23.24
2402,862,35,5,21.69,12.45,0.00,0.00,108.45,108.45
2403,863,59,3,4.17,1.97,0.00,0.00,12.51,12.51
2404,864,3,4,13.90,7.05,0.00,0.00,55.60,55.60
2405,864,39,4,26.04,16.63,0.00,0.00,104.16,104.16
2406,865,18,1,19.18,12.26,0.00,0.00,19.18,19.18
2407,866,41,1,27.74,17.87,0.00,0.00,27.74,27.74
2408,866,56,2,13.19,5.85,0.00,0.00,26.38,26.38
2409,866,39,5,24.94,16.63,0.00,0.00,124.70,124.70
2410,867,29,1,10.68,7.21,0.00,0.00,10.68,10.68
2411,867,32,3,27.45,17.58,0.00,0.00,82.35,82.35
2412,867,36,2,20.09,11.38,0.00,0.00,40.18,40.18
2413,868,51,3,26.53,17.62,0.00,0.00,79.59,79.59
2414,869,30,1,11.56,5.71,0.00,0.00,11.56,11.56
2415,869,57,4,6.70,4.03,0.00,0.00,26.80,26.80
2416,870,21,1,10.72,5.46,0.00,0.00,10.72,10.72
2417,870,12,4,6.87,3.53,0.00,0.00,27.48,27.48
2418,870,1,1,16.55,8.14,0.00,0.00,16.55,16.55
2419,871,39,4,25.57,16.63,0.00,0.00,102.28,102.28
2420,871,42,1,11.62,5.39,0.00,0.00,11.62,11.62
2421,872,18,5,18.54,12.26,0.00,0.00,92.70,92.70
2422,872,18,1,17.75,12.26,0.00,0.00,17.75,17.75
2423,872,19,4,35.16,20.01,0.00,0.00,140.64,140.64
2424,872,52,3,31.90,23.52,0.00,0.00,95.70,95.70
2425,873,13,5,9.13,6.09,0.00,0.00,45.65,45.65
2426,873,25,1,5.53,3.77,0.00,0.00,5.53,5.53
2427,873,7,5,7.94,4.00,0.00,0.00,39.70,39.70
2428,874,50,4,24.77,13.05,0.00,0.00,99.08,99.08
2429,874,42,2,10.59,5.39,0.00,0.00,21.18,21.18
2430,874,45,2,17.39,11.07,0.00,0.00,34.78,34.78
2431,874,18,1,20.10,12.26,0.00,0.00,20.10,20.10
2432,874,59,4,4.50,1.97,0.00,0.00,18.00,18.00
2433,875,50,2,22.69,13.05,0.00,0.00,45.38,45.38
2434,875,38,2,8.05,4.85,0.00,0.00,16.10,16.10
2435,876,10,2,12.41,6.42,0.00,0.00,24.82,24.82
2436,876,35,1,21.32,12.45,0.00,0.00,21.32,21.32
2437,877,53,4,23.53,12.61,0.00,0.00,94.12,94.12
2438,877,31,4,5.21,3.03,0.00,0.00,20.84,20.84
2439,877,57,2,6.52,4.03,0.00,0.00,13.04,13.04
2440,878,24,1,32.02,14.40,0.00,0.00,32.02,32.02
2441,878,12,1,6.67,3.53,0.00,0.00,6.67,6.67
2442,879,29,5,10.70,7.21,0.00,0.00,53.50,53.50
2443,879,38,2,7.45,4.85,0.00,0.00,14.90,14.90
2444,879,51,1,26.85,17.62,0.00,0.00,26.85,26.85
2445,879,4,3,8.47,4.13,0.00,0.00,25.41,25.41
2446,880,13,2,9.52,6.09,0.00,0.00,19.04,19.04
2447,880,15,1,4.08,1.91,0.00,0.00,4.08,4.08
2448,881,1,4,14.32,8.14,0.00,0.00,57.28,57.28
2449,882,44,1,12.65,9.30,0.00,0.00,12.65,12.65
2450,883,13,1,9.57,6.09,0.00,0.00,9.57,9.57
2451,883,51,4,24.27,17.62,0.00,0.00,97.08,97.08
2452,883,12,3,6.41,3.53,0.00,0.00,19.23,19.23
2453,883,25,5,5.63,3.77,0.00,0.00,28.15,28.15
2454,883,39,4,24.14,16.63,0.00,0.00,96.56,96.56
2455,884,18,4,17.82,12.26,0.00,0.00,71.28,71.28
2456,884,26,5,5.31,3.42,0.00,0.00,26.55,26.55
2457,885,41,5,25.27,17.87,0.00,0.00,126.35,126.35
2458,885,57,5,6.29,4.03,0.00,0.00,31.45,31.45
2459,886,60,4,3.31,1.51,0.00,0.00,13.24,13.24
2460,886,41,1,26.79,17.87,0.00,0.00,26.79,26.79
2461,886,49,1,19.12,10.66,0.00,0.00,19.12,19.12
2462,886,34,3,13.88,6.89,0.00,0.00,41.64,41.64
2463,887,15,4,4.12,1.91,0.00,0.00,16.48,16.48
2464,887,60,4,3.53,1.51,0.00,0.00,14.12,14.12
2465,888,8,5,8.21,5.34,0.00,0.00,41.05,41.05
2466,888,39,1,23.74,16.63,0.00,0.00,23.74,23.74
2467,889,57,1,6.81,4.03,0.00,0.00,6.81,6.81
2468,889,18,5,19.10,12.26,0.00,0.00,95.50,95.50
2469,889,59,1,4.52,1.97,0.00,0.00,4.52,4.52
2470,889,41,5,28.77,17.87,0.00,0.00,143.85,143.85
2471,890,58,2,4.65,2.92,0.00,0.00,9.30,9.30
2472,890,54,4,10.60,5.48,0.00,0.00,42.40,42.40
2473,890,42,5,11.23,5.39,0.00,0.00,56.15,56.15
2474,891,41,2,28.54,17.87,0.00,0.00,57.08,57.08
2475,891,51,2,26.63,17.62,0.00,0.00,53.26,53.26
2476,892,27,2,11.39,5.35,0.00,0.00,22.78,22.78
2477,892,4,4,7.64,4.13,0.00,0.00,30.56,30.56
2478,892,35,5,21.92,12.45,0.00,0.00,109.60,109.60
2479,892,44,4,14.04,9.30,0.00,0.00,56.16,56.16
2480,892,1,5,15.92,8.14,0.00,0.00,79.60,79.60
2481,893,29,4,11.37,7.21,0.00,0.00,45.48,45.48
2482,893,60,4,3.40,1.51,0.00,0.00,13.60,13.60
2483,894,24,4,32.44,14.40,0.00,0.00,129.76,129.76
2484,895,21,2,11.08,5.46,0.00,0.00,22.16,22.16
2485,895,3,2,14.48,7.05,0.00,0.00,28.96,28.96
2486,895,12,3,7.04,3.53,0.00,0.00,21.12,21.12
2487,896,50,5,23.00,13.05,0.00,0.00,115.00,115.00
2488,896,22,2,15.84,11.58,0.00,0.00,31.68,31.68
2489,896,57,3,6.62,4.03,0.00,0.00,19.86,19.86
2490,897,6,4,6.10,3.45,0.00,0.00,24.40,24.40
2491,897,57,3,6.00,4.03,0.00,0.00,18.00,18.00
2492,897,51,5,27.04,17.62,0.00,0.00,135.20,135.20
2493,897,15,3,4.04,1.91,0.00,0.00,12.12,12.12
2494,897,50,1,24.34,13.05,0.00,0.00,24.34,24.34
2495,898,16,2,5.26,3.65,0.00,0.00,10.52,10.52
2496,898,35,2,20.61,12.45,0.00,0.00,41.22,41.22
2497,899,8,4,8.95,5.34,0.00,0.00,35.80,35.80
2498,899,58,5,4.66,2.92,0.00,0.00,23.30,23.30
2499,899,43,3,14.59,10.28,0.00,0.00,43.77,43.77
2500,900,15,5,4.13,1.91,0.00,0.00,20.65,20.65
